"run_stamp","tool","view_name","view_mode","processing_scope","write_mode","parameter_target_mode","worksharing_mode","element_id","category","family","type","level","name","size_text","parsed_width","parsed_height","parsed_diameter","target_parameter","requested_value","actual_before","actual_after","outcome","reason","target_scope","target_kind","target_param_id","target_definition_name","target_storage","target_is_read_only","candidate_count","selected_target_count"
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","270499","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","2350x1175","2350","1175","","NWB_DimWidth","2350","2350","2350","SKIP","existing-kept","instance","Shared Parameter","7626175","NWB_DimWidth","String","False","1","1"
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","270499","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","2350x1175","2350","1175","","NWB_DimHeight","1175","1175","1175","SKIP","existing-kept","instance","Shared Parameter","7626170","NWB_DimHeight","String","False","1","1"
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","270499","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","2350x1175","2350","1175","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","270634","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","2350x1175","2350","1175","","NWB_DimWidth","2350","2350","2350","SKIP","existing-kept","instance","Shared Parameter","7626175","NWB_DimWidth","String","False","1","1"
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","270634","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","2350x1175","2350","1175","","NWB_DimHeight","1175","1175","1175","SKIP","existing-kept","instance","Shared Parameter","7626170","NWB_DimHeight","String","False","1","1"
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","270634","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","2350x1175","2350","1175","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14412724","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14412725","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14412727","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x200","300","200","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14423888","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14423889","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14423891","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x200","300","200","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14423925","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14423926","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14423928","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x200","300","200","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14423958","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14423959","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14423961","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x200","300","200","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14424359","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14424360","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14424362","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x200","300","200","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14424443","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14424444","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260816_053530","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LOWER GROUND - ZONE 152","model","view","skip","Both","skip-other-users","14424446","Ducts","Rectangular Duct","","GROUND","Flanged Long Radius Elbows / Shoe Branch","300x200","300","200","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
