"run_stamp","tool","view_name","view_mode","processing_scope","write_mode","parameter_target_mode","worksharing_mode","element_id","category","family","type","level","name","size_text","parsed_width","parsed_height","parsed_diameter","target_parameter","requested_value","actual_before","actual_after","outcome","reason","target_scope","target_kind","target_param_id","target_definition_name","target_storage","target_is_read_only","candidate_count","selected_target_count"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","2955390","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","2800x1000","2800","1000","","NWB_DimWidth","2800","2800","2800","SKIP","existing-kept","instance","Shared Parameter","7626175","NWB_DimWidth","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","2955390","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","2800x1000","2800","1000","","NWB_DimHeight","1000","1000","1000","SKIP","existing-kept","instance","Shared Parameter","7626170","NWB_DimHeight","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","2955390","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","2800x1000","2800","1000","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","5533099","Ducts","Rectangular Duct","","LEVEL 06","Flanged Long Radius Elbows / Shoe Branch","1700x1700","1700","1700","","NWB_DimWidth","1700","1700","1700","SKIP","existing-kept","instance","Shared Parameter","7626175","NWB_DimWidth","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","5533099","Ducts","Rectangular Duct","","LEVEL 06","Flanged Long Radius Elbows / Shoe Branch","1700x1700","1700","1700","","NWB_DimHeight","1700","1700","1700","SKIP","existing-kept","instance","Shared Parameter","7626170","NWB_DimHeight","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","5533099","Ducts","Rectangular Duct","","LEVEL 06","Flanged Long Radius Elbows / Shoe Branch","1700x1700","1700","1700","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249616","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","500x500","500","500","","NWB_DimWidth","500","500","500","SKIP","existing-kept","instance","Shared Parameter","7626175","NWB_DimWidth","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249616","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","500x500","500","500","","NWB_DimHeight","500","500","500","SKIP","existing-kept","instance","Shared Parameter","7626170","NWB_DimHeight","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249616","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","500x500","500","500","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249619","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","500x500","500","500","","NWB_DimWidth","500","500","500","SKIP","existing-kept","instance","Shared Parameter","7626175","NWB_DimWidth","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249619","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","500x500","500","500","","NWB_DimHeight","500","500","500","SKIP","existing-kept","instance","Shared Parameter","7626170","NWB_DimHeight","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249619","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","500x500","500","500","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249625","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","500x350","500","350","","NWB_DimWidth","500","500","500","SKIP","existing-kept","instance","Shared Parameter","7626175","NWB_DimWidth","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249625","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","500x350","500","350","","NWB_DimHeight","350","350","350","SKIP","existing-kept","instance","Shared Parameter","7626170","NWB_DimHeight","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249625","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","500x350","500","350","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249637","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","500x200","500","200","","NWB_DimWidth","500","500","500","SKIP","existing-kept","instance","Shared Parameter","7626175","NWB_DimWidth","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249637","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","500x200","500","200","","NWB_DimHeight","200","200","200","SKIP","existing-kept","instance","Shared Parameter","7626170","NWB_DimHeight","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249637","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","500x200","500","200","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249677","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimWidth","300","300","300","SKIP","existing-kept","instance","Shared Parameter","7626175","NWB_DimWidth","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249677","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimHeight","300","300","300","SKIP","existing-kept","instance","Shared Parameter","7626170","NWB_DimHeight","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249677","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","300x300","300","300","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249740","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","200x250","200","250","","NWB_DimWidth","200","200","200","SKIP","existing-kept","instance","Shared Parameter","7626175","NWB_DimWidth","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249740","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","200x250","200","250","","NWB_DimHeight","250","250","250","SKIP","existing-kept","instance","Shared Parameter","7626170","NWB_DimHeight","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249740","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","200x250","200","250","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249741","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","200x250","200","250","","NWB_DimWidth","200","200","200","SKIP","existing-kept","instance","Shared Parameter","7626175","NWB_DimWidth","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249741","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","200x250","200","250","","NWB_DimHeight","250","250","250","SKIP","existing-kept","instance","Shared Parameter","7626170","NWB_DimHeight","String","False","1","1"
"20260814_031604","NWB Dim AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 09","model","view","skip","Both","skip-other-users","7249741","Ducts","Rectangular Duct","","LEVEL 09","Flanged Long Radius Elbows / Shoe Branch","200x250","200","250","","NWB_DimDiameter","","","","SKIP","no parsed value","","","","NWB_DimDiameter","","","",""
