"run_stamp","tool","view_name","view_mode","processing_scope","write_mode","parameter_target_mode","worksharing_mode","element_id","category","family","type","level","system","name","target_parameter","requested_value","actual_before","actual_after","outcome","reason","target_scope","target_kind","target_param_id","target_definition_name","target_storage","target_is_read_only","candidate_count","selected_target_count","asset_score","asset_type_code","derived_asset_id","asset_id_rule","asset_id_reason","asset_type","asset_category","linked_room_source","linked_room_link","linked_room_number","linked_room_name","linked_room_department","linked_room_subdepartment","linked_room_building","linked_room_site","resolved_department","resolved_subdepartment","resolved_building","resolved_site","derived_wbs00","derived_wbs01","derived_wbs03","derived_wbs05","derived_wbs_code"
"20260819_201912","NWB_PARAMETERS AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 03","model","selection","smart","Both","skip-other-users","15045104","Ducts","Rectangular Duct","","LEVEL 03","Return Air","Flanged Long Radius Elbows / Shoe Branch","NWB_AssetTypeCode","MDUC","MDUC","MDUC","SKIP","already-matches","instance","Shared Parameter","7626182","NWB_AssetTypeCode","String","False","1","1","45","MDUC","MDUC-HO-03-15045104","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected:d2:15192730:Air Terminals","NWB-ACD-WBH-MH-MOD-0001","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-03-Z00-ME-SI5"
"20260819_201912","NWB_PARAMETERS AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 03","model","selection","smart","Both","skip-other-users","15045104","Ducts","Rectangular Duct","","LEVEL 03","Return Air","Flanged Long Radius Elbows / Shoe Branch","NWB_AssetID","MDUC-HO-03-15045104","MDUC-HO-03-15045104","MDUC-HO-03-15045104","SKIP","already-matches","instance","Shared Parameter","7626164","NWB_AssetID","String","False","1","1","45","MDUC","MDUC-HO-03-15045104","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected:d2:15192730:Air Terminals","NWB-ACD-WBH-MH-MOD-0001","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-03-Z00-ME-SI5"
"20260819_201912","NWB_PARAMETERS AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 03","model","selection","smart","Both","skip-other-users","15045104","Ducts","Rectangular Duct","","LEVEL 03","Return Air","Flanged Long Radius Elbows / Shoe Branch","NWB_AssetType","Ductwork","Ductwork","Ductwork","SKIP","already-matches","instance","Shared Parameter","7626181","NWB_AssetType","String","False","1","1","45","MDUC","MDUC-HO-03-15045104","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected:d2:15192730:Air Terminals","NWB-ACD-WBH-MH-MOD-0001","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-03-Z00-ME-SI5"
"20260819_201912","NWB_PARAMETERS AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 03","model","selection","smart","Both","skip-other-users","15045104","Ducts","Rectangular Duct","","LEVEL 03","Return Air","Flanged Long Radius Elbows / Shoe Branch","NWB_Discipline","ME","ME","ME","SKIP","already-matches","instance","Shared Parameter","7626159","NWB_Discipline","String","False","1","1","45","MDUC","MDUC-HO-03-15045104","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected:d2:15192730:Air Terminals","NWB-ACD-WBH-MH-MOD-0001","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-03-Z00-ME-SI5"
"20260819_201912","NWB_PARAMETERS AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 03","model","selection","smart","Both","skip-other-users","15045104","Ducts","Rectangular Duct","","LEVEL 03","Return Air","Flanged Long Radius Elbows / Shoe Branch","NWB_Category","Ductwork","Ductwork","Ductwork","SKIP","already-matches","instance","Shared Parameter","7626160","NWB_Category","String","False","1","1","45","MDUC","MDUC-HO-03-15045104","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected:d2:15192730:Air Terminals","NWB-ACD-WBH-MH-MOD-0001","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-03-Z00-ME-SI5"
"20260819_201912","NWB_PARAMETERS AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 03","model","selection","smart","Both","skip-other-users","15045104","Ducts","Rectangular Duct","","LEVEL 03","Return Air","Flanged Long Radius Elbows / Shoe Branch","NWB_Department","","","","SKIP","linked/direct room department unavailable (connected:d2:15192730:Air Terminals)","","","","NWB_Department","","","","","45","MDUC","MDUC-HO-03-15045104","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected:d2:15192730:Air Terminals","NWB-ACD-WBH-MH-MOD-0001","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-03-Z00-ME-SI5"
"20260819_201912","NWB_PARAMETERS AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 03","model","selection","smart","Both","skip-other-users","15045104","Ducts","Rectangular Duct","","LEVEL 03","Return Air","Flanged Long Radius Elbows / Shoe Branch","NWB_SubDepartment","","","","SKIP","linked/direct room subdepartment unavailable (connected:d2:15192730:Air Terminals)","","","","NWB_SubDepartment","","","","","45","MDUC","MDUC-HO-03-15045104","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected:d2:15192730:Air Terminals","NWB-ACD-WBH-MH-MOD-0001","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-03-Z00-ME-SI5"
"20260819_201912","NWB_PARAMETERS AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 03","model","selection","smart","Both","skip-other-users","15045104","Ducts","Rectangular Duct","","LEVEL 03","Return Air","Flanged Long Radius Elbows / Shoe Branch","NWB_RoomID","","","","SKIP","no source value","","","","NWB_RoomID","","","","","45","MDUC","MDUC-HO-03-15045104","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected:d2:15192730:Air Terminals","NWB-ACD-WBH-MH-MOD-0001","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-03-Z00-ME-SI5"
"20260819_201912","NWB_PARAMETERS AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 03","model","selection","smart","Both","skip-other-users","15045104","Ducts","Rectangular Duct","","LEVEL 03","Return Air","Flanged Long Radius Elbows / Shoe Branch","NWB_RoomName","","","","SKIP","no source value","","","","NWB_RoomName","","","","","45","MDUC","MDUC-HO-03-15045104","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected:d2:15192730:Air Terminals","NWB-ACD-WBH-MH-MOD-0001","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-03-Z00-ME-SI5"
"20260819_201912","NWB_PARAMETERS AutoFill","MECHANICAL DUCTWORK LAYOUT - LEVEL 03","model","selection","smart","Both","skip-other-users","15045104","Ducts","Rectangular Duct","","LEVEL 03","Return Air","Flanged Long Radius Elbows / Shoe Branch","NWB_Material","","","","SKIP","workbook material blank and model material missing","","","","NWB_Material","","","","","45","MDUC","MDUC-HO-03-15045104","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected:d2:15192730:Air Terminals","NWB-ACD-WBH-MH-MOD-0001","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-03-Z00-ME-SI5"
