"run_stamp","tool","view_name","view_mode","processing_scope","write_mode","parameter_target_mode","worksharing_mode","element_id","category","family","type","level","system","name","target_parameter","requested_value","actual_before","actual_after","outcome","reason","target_scope","target_kind","target_param_id","target_definition_name","target_storage","target_is_read_only","candidate_count","selected_target_count","asset_score","asset_type_code","derived_asset_id","asset_id_rule","asset_id_reason","asset_type","asset_category","linked_room_source","linked_room_link","linked_room_number","linked_room_name","linked_room_department","linked_room_subdepartment","linked_room_building","linked_room_site","resolved_department","resolved_subdepartment","resolved_building","resolved_site","derived_wbs00","derived_wbs01","derived_wbs03","derived_wbs05","derived_wbs_code"
"20260817_030552","NWB_PARAMETERS AutoFill","{3D - Gino.MorenoHVPST}","model","selection","smart","Both","skip-other-users","17012924","Mechanical Equipment","Vertical Discharge Cowls","","LEVEL 06","Power,Exhaust Air","RVS100","NWB_UniclassDescription","Heat pumps","Heat pumps","Heat pumps","SKIP","already-matches","instance","Shared Parameter","7626166","NWB_UniclassDescription","String","False","1","1","36","MHPU","MHPU-HO-06-17012924","template","generated from AssetTypeCode-Building-Level-ElementID","Heat Pump Unit","Equipment","connected-miss:d4:visited10","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-06-Z00-ME-SI5"
"20260817_030552","NWB_PARAMETERS AutoFill","{3D - Gino.MorenoHVPST}","model","selection","smart","Both","skip-other-users","17012924","Mechanical Equipment","Vertical Discharge Cowls","","LEVEL 06","Power,Exhaust Air","RVS100","NWB_DesignPkg","NWB-GEN-ME-SCM-1091-A","NWB-GEN-ME-SCM-1091-A","NWB-GEN-ME-SCM-1091-A","SKIP","already-matches","instance","Shared Parameter","7626167","NWB_DesignPkg","String","False","1","1","36","MHPU","MHPU-HO-06-17012924","template","generated from AssetTypeCode-Building-Level-ElementID","Heat Pump Unit","Equipment","connected-miss:d4:visited10","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-06-Z00-ME-SI5"
"20260817_030552","NWB_PARAMETERS AutoFill","{3D - Gino.MorenoHVPST}","model","selection","smart","Both","skip-other-users","17012924","Mechanical Equipment","Vertical Discharge Cowls","","LEVEL 06","Power,Exhaust Air","RVS100","NWB_BuildingPermitPkg","WBH - BP09","","","SKIP","missing","","","","NWB_BuildingPermitPkg","","","0","0","36","MHPU","MHPU-HO-06-17012924","template","generated from AssetTypeCode-Building-Level-ElementID","Heat Pump Unit","Equipment","connected-miss:d4:visited10","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-06-Z00-ME-SI5"
"20260817_030552","NWB_PARAMETERS AutoFill","{3D - Gino.MorenoHVPST}","model","selection","smart","Both","skip-other-users","17012924","Mechanical Equipment","Vertical Discharge Cowls","","LEVEL 06","Power,Exhaust Air","RVS100","NWB_WBS00","WBH","WBH","WBH","SKIP","already-matches","instance","Shared Parameter","9214738","NWB_WBS00","String","False","1","1","36","MHPU","MHPU-HO-06-17012924","template","generated from AssetTypeCode-Building-Level-ElementID","Heat Pump Unit","Equipment","connected-miss:d4:visited10","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-06-Z00-ME-SI5"
"20260817_030552","NWB_PARAMETERS AutoFill","{3D - Gino.MorenoHVPST}","model","selection","smart","Both","skip-other-users","17012924","Mechanical Equipment","Vertical Discharge Cowls","","LEVEL 06","Power,Exhaust Air","RVS100","NWB_WBS01","HO","HO","HO","SKIP","already-matches","instance","Shared Parameter","9214798","NWB_WBS01","String","False","1","1","36","MHPU","MHPU-HO-06-17012924","template","generated from AssetTypeCode-Building-Level-ElementID","Heat Pump Unit","Equipment","connected-miss:d4:visited10","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-06-Z00-ME-SI5"
"20260817_030552","NWB_PARAMETERS AutoFill","{3D - Gino.MorenoHVPST}","model","selection","smart","Both","skip-other-users","17012924","Mechanical Equipment","Vertical Discharge Cowls","","LEVEL 06","Power,Exhaust Air","RVS100","NWB_WBS02","06","06","06","SKIP","already-matches","instance","Shared Parameter","9214786","NWB_WBS02","String","False","1","1","36","MHPU","MHPU-HO-06-17012924","template","generated from AssetTypeCode-Building-Level-ElementID","Heat Pump Unit","Equipment","connected-miss:d4:visited10","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-06-Z00-ME-SI5"
"20260817_030552","NWB_PARAMETERS AutoFill","{3D - Gino.MorenoHVPST}","model","selection","smart","Both","skip-other-users","17012924","Mechanical Equipment","Vertical Discharge Cowls","","LEVEL 06","Power,Exhaust Air","RVS100","NWB_WBS03","Z00","Z00","Z00","SKIP","already-matches","instance","Shared Parameter","9214750","NWB_WBS03","String","False","1","1","36","MHPU","MHPU-HO-06-17012924","template","generated from AssetTypeCode-Building-Level-ElementID","Heat Pump Unit","Equipment","connected-miss:d4:visited10","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-06-Z00-ME-SI5"
"20260817_030552","NWB_PARAMETERS AutoFill","{3D - Gino.MorenoHVPST}","model","selection","smart","Both","skip-other-users","17012924","Mechanical Equipment","Vertical Discharge Cowls","","LEVEL 06","Power,Exhaust Air","RVS100","NWB_WBS04","ME","ME","ME","SKIP","already-matches","instance","Shared Parameter","9214762","NWB_WBS04","String","False","1","1","36","MHPU","MHPU-HO-06-17012924","template","generated from AssetTypeCode-Building-Level-ElementID","Heat Pump Unit","Equipment","connected-miss:d4:visited10","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-06-Z00-ME-SI5"
"20260817_030552","NWB_PARAMETERS AutoFill","{3D - Gino.MorenoHVPST}","model","selection","smart","Both","skip-other-users","17012924","Mechanical Equipment","Vertical Discharge Cowls","","LEVEL 06","Power,Exhaust Air","RVS100","NWB_WBS05","SI5","SI5","SI5","SKIP","already-matches","instance","Shared Parameter","9214810","NWB_WBS05","String","False","1","1","36","MHPU","MHPU-HO-06-17012924","template","generated from AssetTypeCode-Building-Level-ElementID","Heat Pump Unit","Equipment","connected-miss:d4:visited10","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-06-Z00-ME-SI5"
"20260817_030552","NWB_PARAMETERS AutoFill","{3D - Gino.MorenoHVPST}","model","selection","smart","Both","skip-other-users","17012924","Mechanical Equipment","Vertical Discharge Cowls","","LEVEL 06","Power,Exhaust Air","RVS100","NWB_WBSCode","WBH-HO-06-Z00-ME-SI5","WBH-HO-06-Z00-ME-SI5","WBH-HO-06-Z00-ME-SI5","SKIP","already-matches","instance","Shared Parameter","9214774","NWB_WBSCode","String","False","1","1","36","MHPU","MHPU-HO-06-17012924","template","generated from AssetTypeCode-Building-Level-ElementID","Heat Pump Unit","Equipment","connected-miss:d4:visited10","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-06-Z00-ME-SI5"
