ExportedAt,LinkInstanceId,LinkInstanceName,LinkDocumentTitle,RoomId,RoomUniqueId,RoomNumber,RoomName,Level,Phase,Department,ResolvedDepartment,ResolvedAreaBuilding,ResolvedBuilding,ResolvedSite,Area,Perimeter,LocationX,LocationY,LocationZ,Actual Lighting Load,Actual Lighting Load per area,Actual Power Load,Actual Power Load per area,Area per Person,Base Lighting Load on,Base Offset,Base Power Load on,Calculated Cooling Load per area,Calculated Heating Load per area,Calculated Supply Airflow per area,Category,Ceiling Finish,CLASSIFICATION,Comments,Computation Height,Design Option,dRofus_room_designvsprog,dRofus_room_FFE_last synched,dRofus_room_finish_ceiling_1,dRofus_room_finish_ceiling_2,dRofus_room_finish_floor_1,dRofus_room_finish_floor_2,dRofus_room_finish_skirting_1,dRofus_room_finish_wall_1,dRofus_room_func_grp,dRofus_room_func_grp_2,dRofus_room_func_no,dRofus_room_id,dRofus_room_last_sync,dRofus_room_name_on_dwg,dRofus_room_program_area,dRofus_room_RLS Doc Status,dRofus_room_rls_reference,drofus_room_rls_reference (digital prototype),dRofus_room_type,Export to IFC,Floor Finish,Groups: Nominated Typical Room: Name,Heat Load Values,IfcGUID,Latent Heat Gain per person,Lighting Load Units,Limit Offset,Name,Number,Number of People,NWB_AssetType,NWB_AssetTypeCode,NWB_Category,NWB_Department,NWB_DimArea,NWB_Discipline,NWB_RoomID,NWB_RoomName,NWB_SubDepartment,NWB_System,NWB_UniclassCode,NWB_UniclassDescription,Occupancy,Occupancy Unit,Phase Id,Plenum Lighting Contribution,Power Load Units,QAQC_Room_Filter_1,RLS alignment,RLS inground services,Room Type Filtering,Sensible Heat Gain per person,SOLAR ACCESS NUMBER,Specified Lighting Load,Specified Lighting Load per area,Specified Power Load,Specified Power Load per area,Total Heat Gain per person,Unbounded Height,Upper Limit,Volume,Workset
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,14764551,bd6b9047-22fb-4ec1-ace0-3aca6d73e1fc-00e14a07,BOH.08.002,Disposal Hub,LEVEL 08,New Construction,"Loading Dock, Logistics Services & Back of House",BOH,,,,22.3 m²,18916,217.641076,346.461461,221.456693,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,,,,0,-1,0,15.06.2026,,,FLGE-004,,FLSK-002,WLFI-001,Logistics,,WBH.BOH.12.079,115226,21/07/2026,DISP HUB,0,,NWB-ARC-WBH-AR-RLS-NS-AGV-DIRTY-20-BOH,,NS,By Type,"FLOOR FINISH: concrete, epoxy coating",,By Space Type,2zQv178ljEmQpWEifjaglx,59 W,Power Density,2700,Disposal Hub,BOH.08.002,0,Rooms,AROO,Rooms,BOH,13.531099999999398,Architecture,WBH-W-08.002,Disposal Hub,12,YES,SL_90_10,Room Spaces,,0,New Construction,20.00%,Power Density,,0,0,NS,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 08,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089202,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63e32,PAT.07.093,"Office, 1 Person",LEVEL 07,New Construction,Pathology,PAT,,,,9.5 m²,12318,176.922162,433.25526,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,5.333333,15.06.2026,CLTI-002,,FLCP-006,,FLSK-031,WLFI-001,Staff Areas,,WBH.PAT.02.027,113729,21/07/2026,OFF-1P,9,,Refer to AusHFG OFF-1P-9,,SC,By Type,FLOOR FINISH: carpet tiles,,By Space Type,3_1b6$iqPAYeElxRrmcCBH,59 W,Power Density,2700,"Office, 1 Person",PAT.07.093,0,Rooms,AROO,Rooms,PAT,9.21373749999898,Architecture,WBH-W-07.093,"Office, 1 Person",02,YES,SL_90_10,Room Spaces,"1 staff, up to 2 visitors",0,New Construction,20.00%,Power Density,D40_Done,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089205,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63e35,PAT.07.094,"Office, 1 Person",LEVEL 07,New Construction,Pathology,PAT,,,,9.5 m²,12305,187.558372,433.25526,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,5.111111,15.06.2026,CLTI-002,,FLCP-006,,FLSK-031,WLFI-001,Staff Areas,,WBH.PAT.02.028,113730,21/07/2026,OFF-1P,9,,Refer to AusHFG OFF-1P-9,,SC,By Type,FLOOR FINISH: carpet tiles,,By Space Type,3_1b6$iqPAYeElxRrmcCBM,59 W,Power Density,2700,"Office, 1 Person",PAT.07.094,0,Rooms,AROO,Rooms,PAT,9.21373750000222,Architecture,WBH-W-07.094,"Office, 1 Person",02,YES,SL_90_10,Room Spaces,"1 staff, up to 2 visitors",0,New Construction,20.00%,Power Density,D40_Done,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089208,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63e38,PAT.07.095,"Office, 1 Person",LEVEL 07,New Construction,Pathology,PAT,,,,9.5 m²,12305,196.187596,433.245417,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,5.111111,15.06.2026,CLTI-002,,FLCP-006,,FLSK-031,WLFI-001,Staff Areas,,WBH.PAT.02.029,113731,21/07/2026,OFF-1P,9,,NWB-ARC-WBH-AR-RLS-PAT.02.029,,SC,By Type,FLOOR FINISH: carpet tiles,,By Space Type,3_1b6$iqPAYeElxRrmcCBR,59 W,Power Density,2700,"Office, 1 Person",PAT.07.095,0,Rooms,AROO,Rooms,PAT,9.195191937497926,Architecture,WBH-W-07.095,"Office, 1 Person",02,YES,SL_90_10,Room Spaces,"1 staff, up to 2 visitors",0,New Construction,20.00%,Power Density,D40_Done,Yes,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089211,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63e3b,PAT.07.096,"Office, 1 Person",LEVEL 07,New Construction,Pathology,PAT,,,,9.6 m²,12375,214.242372,433.206867,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,6.222222,15.06.2026,CLTI-002,,FLCP-006,,FLSK-031,WLFI-001,Staff Areas,,WBH.PAT.02.030,113732,21/07/2026,OFF-1P,9,,Refer to AusHFG OFF-1P-9,,SC,By Type,FLOOR FINISH: carpet tiles,,By Space Type,3_1b6$iqPAYeElxRrmcCBO,59 W,Power Density,2700,"Office, 1 Person",PAT.07.096,0,Rooms,AROO,Rooms,PAT,9.59185815000716,Architecture,WBH-W-07.096,"Office, 1 Person",02,YES,SL_90_10,Room Spaces,"1 staff, up to 2 visitors",0,New Construction,20.00%,Power Density,D40_Done,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089214,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63e3e,PAT.07.097,"Office, 1 Person",LEVEL 07,New Construction,Pathology,PAT,,,,9.1 m²,12079,224.126722,433.239676,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,1.444444,15.06.2026,CLTI-002,,FLCP-006,,FLSK-031,WLFI-001,Staff Areas,,WBH.PAT.02.031,113733,21/07/2026,OFF-1P,9,,Refer to AusHFG OFF-1P-9,,SC,By Type,FLOOR FINISH: carpet tiles,,By Space Type,3_1b6$iqPAYeElxRrmcCBT,59 W,Power Density,2700,"Office, 1 Person",PAT.07.097,0,Rooms,AROO,Rooms,PAT,9.152136349997713,Architecture,WBH-W-07.097,"Office, 1 Person",02,YES,SL_90_10,Room Spaces,"1 staff, up to 2 visitors",0,New Construction,20.00%,Power Density,D40_Done,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089217,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63e41,PAT.07.098,"Office, 1 Person",LEVEL 07,New Construction,Pathology,PAT,,,,9.4 m²,12262,161.157521,432.421175,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,4.444444,15.06.2026,CLTI-002,,FLCP-006,,FLSK-031,WLFI-001,Staff Areas,,WBH.PAT.02.032,113734,21/07/2026,OFF-1P,9,,Refer to AusHFG OFF-1P-9,,SC,By Type,FLOOR FINISH: carpet tiles,,By Space Type,3_1b6$iqPAYeElxRrmcCAY,59 W,Power Density,2700,"Office, 1 Person",PAT.07.098,0,Rooms,AROO,Rooms,PAT,9.56575714061922,Architecture,WBH-W-07.098,"Office, 1 Person",02,YES,SL_90_10,Room Spaces,"1 staff, up to 2 visitors",0,New Construction,20.00%,Power Density,D40_Done,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089320,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63ea8,PAT.07.099,"Office, 1 Person",LEVEL 07,New Construction,Pathology,PAT,,,,9.0 m²,13516,161.890379,422.235807,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,-0.222222,15.06.2026,CLTI-002,,FLCP-006,,FLSK-031,WLFI-001,Staff Areas,,WBH.PAT.02.033,113735,21/07/2026,OFF-1P,9,,Refer to AusHFG OFF-1P-9,,SC,By Type,FLOOR FINISH: carpet tiles,,By Space Type,3_1b6$iqPAYeElxRrmcC9B,59 W,Power Density,2700,"Office, 1 Person",PAT.07.099,0,Rooms,AROO,Rooms,PAT,9.254142265633883,Architecture,WBH-W-07.099,"Office, 1 Person",02,YES,SL_90_10,Room Spaces,"1 staff, up to 2 visitors",0,New Construction,20.00%,Power Density,D40_Done,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089323,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63eab,PAT.07.100,"Office, 1 Person",LEVEL 07,New Construction,Pathology,PAT,,,,9.4 m²,12262,160.663345,413.579174,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,4.444444,15.06.2026,CLTI-002,,FLCP-006,,FLSK-031,WLFI-001,Staff Areas,,WBH.PAT.02.034,113736,21/07/2026,OFF-1P,9,,Refer to AusHFG OFF-1P-9,,SC,By Type,FLOOR FINISH: carpet tiles,,By Space Type,3_1b6$iqPAYeElxRrmcC98,59 W,Power Density,2700,"Office, 1 Person",PAT.07.100,0,Rooms,AROO,Rooms,PAT,9.340301515621283,Architecture,WBH-W-07.100,"Office, 1 Person",02,YES,SL_90_10,Room Spaces,"1 staff, up to 2 visitors",0,New Construction,20.00%,Power Density,D40_Done,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089326,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63eae,PAT.07.101,"Office, 1 Person",LEVEL 07,New Construction,Pathology,PAT,,,,11.8 m²,14231,161.68006,391.289098,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,30.888889,15.06.2026,CLTI-002,,FLCP-006,,FLSK-031,WLFI-001,Staff Areas,,WBH.PAT.02.035,113737,21/07/2026,OFF-1P,9,,NWB-ARC-WBH-AR-RLS-PAT.02.035,,SC,By Type,FLOOR FINISH: carpet tiles,,By Space Type,3_1b6$iqPAYeElxRrmcC9D,59 W,Power Density,2700,"Office, 1 Person",PAT.07.101,0,Rooms,AROO,Rooms,PAT,9.565757140623994,Architecture,WBH-W-07.101,"Office, 1 Person",02,YES,SL_90_10,Room Spaces,"1 staff, up to 2 visitors",0,New Construction,20.00%,Power Density,D40_Done,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089598,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63fbe,PAT.07.088,"Staff Room, 15m2",LEVEL 07,New Construction,Pathology,PAT,,,,15.9 m²,16531,163.270997,450.784787,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,6,15.06.2026,CLTI-002,,FLVY-007,,FLSK-010,WLFI-001,Staff Areas,,WBH.PAT.02.022,109076,21/07/2026,SRM-15,15,,NWB-ARC-WBH-AR-RLS-PAT.02.022,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant",,By Space Type,3_1b6$iqPAYeElxRrmcCDT,59 W,Power Density,2700,"Staff Room, 15m2",PAT.07.088,0,Rooms,AROO,Rooms,PAT,16.036275001153726,Architecture,WBH-W-07.088,"Staff Room, 15m2",02,YES,SL_90_10,Room Spaces,"Up to 8 staff, intermittently",0,New Construction,20.00%,Power Density,D40_Done,Yes,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089601,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63fc1,PAT.07.102,"Office, 3 Person",LEVEL 07,New Construction,Pathology,PAT,,,,14.9 m²,15472,177.493438,450.848764,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,-0.333333,15.06.2026,CLTI-002,,FLCP-006,,FLSK-009,WLFI-001,Staff Areas,,WBH.PAT.02.036,113738,21/07/2026,OFF-3P,15,,NWB-ARC-GEN-AR-RLS-PS-OFF-3P,,PS,By Type,FLOOR FINISH: carpet tiles,,By Space Type,3_1b6$iqPAYeElxRrmcCCY,59 W,Power Density,2700,"Office, 3 Person",PAT.07.102,0,Rooms,AROO,Rooms,PAT,15.37196549832988,Architecture,WBH-W-07.102,"Office, 3 Person",02,YES,SL_90_10,Room Spaces,Up to 3 staff,0,New Construction,20.00%,Power Density,D40_Done,0,0,PS-OFF-3P,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089604,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63fc4,PAT.07.084,"Meeting Room, 30m2",LEVEL 07,New Construction,Pathology,PAT,,,,29.7 m²,23342,198.210302,450.827438,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,-1,15.06.2026,CLTI-002,,FLCP-006,,FLSK-009,WLFI-202,Staff Areas,,WBH.PAT.02.018,109072,21/07/2026,MEET-30,30,,NWB-ARC-WBH-AR-RLS-PAT.02.018,,SC,By Type,FLOOR FINISH: carpet tiles,,By Space Type,3_1b6$iqPAYeElxRrmcCCd,59 W,Power Density,2700,"Meeting Room, 30m2",PAT.07.084,0,Rooms,AROO,Rooms,PAT,30.817972501174452,Architecture,WBH-W-07.084,"Meeting Room, 30m2",02,YES,SL_90_10,Room Spaces,Up to 18 seated,0,New Construction,20.00%,Power Density,,Yes,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089607,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63fc7,PAT.07.083,"Meeting Room, 15m2",LEVEL 07,New Construction,Pathology,PAT,,,,15.9 m²,15980,219.222441,450.720811,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,6.066667,15.06.2026,CLTI-002,,FLCP-006,,FLSK-009,WLFI-001,Staff Areas,,WBH.PAT.02.017,109071,21/07/2026,MEET-15,15,,NWB-ARC-WBH-AR-RLS-PAT.02.017,,SC,By Type,FLOOR FINISH: carpet tiles,,By Space Type,3_1b6$iqPAYeElxRrmcCCa,59 W,Power Density,2700,"Meeting Room, 15m2",PAT.07.083,0,Rooms,AROO,Rooms,PAT,16.507310000487802,Architecture,WBH-W-07.083,"Meeting Room, 15m2",02,YES,SL_90_10,Room Spaces,Up to 8 seated,0,New Construction,20.00%,Power Density,,Yes,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089610,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63fca,PAT.07.089,"Bay - Property, Staff",LEVEL 07,New Construction,Pathology,PAT,,,,3.0 m²,9106,227.895341,450.784787,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,-1.333333,15.06.2026,CLTI-002,,FLVY-007,,FLSK-010,WLFI-001,Staff Areas,,WBH.PAT.02.023,109077,21/07/2026,BPROP,3,,NWB-ARC-GEN-AR-RLS-PS-BPROP,,PS,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant",Refer to Typical Room,By Space Type,3_1b6$iqPAYeElxRrmcCCf,59 W,Power Density,2700,"Bay - Property, Staff",PAT.07.089,0,Rooms,AROO,Rooms,PAT,2.8829024988493197,Architecture,WBH-W-07.089,"Bay - Property, Staff",02,YES,SL_90_10,Room Spaces,"Up to 4 staff, intermittently",0,New Construction,20.00%,Power Density,,0,0,PS-BPROP,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089631,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63fdf,PAT.07.103,"Office, 5 Person",LEVEL 07,New Construction,Pathology,PAT,,,,22.8 m²,19121,174.515799,395.271289,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,-7.64,15.06.2026,CLTI-002,,FLCP-006,,FLSK-009,WLFI-001,Staff Areas,,WBH.PAT.02.037,113739,21/07/2026,OFF-5P,25,,NWB-ARC-WBH-AR-RLS-PAT.02.037,,DR,By Type,FLOOR FINISH: carpet tiles,Typical Room,By Space Type,3_1b6$iqPAYeElxRrmcCCy,59 W,Power Density,2700,"Office, 5 Person",PAT.07.103,0,Rooms,AROO,Rooms,PAT,24.47660374778242,Architecture,WBH-W-07.103,"Office, 5 Person",02,YES,SL_90_10,Room Spaces,"2 staff, up to 2 visitors",0,New Construction,20.00%,Power Density,,Yes,0,DR,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089634,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63fe2,PAT.07.080,"Office - Workstation, 6 Person",LEVEL 07,New Construction,Pathology,PAT,,,,22.8 m²,19095,199.705989,394.932202,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,0,15.06.2026,CLTI-002,,FLCP-006,,FLSK-031,WLFI-001,Staff Areas,,WBH.PAT.02.039,116359,21/07/2026,WS-4P,0,,NWB-ARC-WBH-AR-RLS-PAT.02.039,,DR,By Type,FLOOR FINISH: carpet tiles,,By Space Type,3_1b6$iqPAYeElxRrmcCC1,59 W,Power Density,2700,"Office - Workstation, 6 Person",PAT.07.080,0,Rooms,AROO,Rooms,PAT,31.032365002218086,Architecture,WBH-W-07.080,"Office - Workstation, 4 Person",02,YES,SL_90_10,Room Spaces,1 staff/visitor,0,New Construction,20.00%,Power Density,,Yes,0,DR,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089653,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63ff5,PAT.07.085,Multi-Header Microscope Room,LEVEL 07,New Construction,Pathology,PAT,,,,35.4 m²,26632,193.198302,415.151376,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,,,,0,-1,2.171429,15.06.2026,,,FLVY-007,,FLSK-010,WLFI-001,Staff Areas,,WBH.PAT.02.019,109073,21/07/2026,MH MICRO,35,,NWB-ARC-WBH-AR-RLS-PAT.02.019,,NS,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant",Typical Room,By Space Type,3_1b6$iqPAYeElxRrmcCCM,59 W,Power Density,2700,Multi-Header Microscope Room,PAT.07.085,0,Rooms,AROO,Rooms,PAT,37.10484982250281,Architecture,WBH-W-07.085,Multi-Header Microscope Room,02,YES,SL_90_10,Room Spaces,,0,New Construction,20.00%,Power Density,,Yes,0,NS,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089656,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63ff8,PAT.07.104,"Toilet, Accessible, 6m2",LEVEL 07,New Construction,Pathology,PAT,,,,7.0 m²,10793,176.846232,411.291053,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, water resistant, drop-in tiles, prefinished, 600 x 1200",,,0,-1,-14,15.06.2026,CLTI-014,,FLVY-009,,FLSK-010,WLFI-001,Staff Areas,,WBH.PAT.02.038,113740,21/07/2026,WCAC,6,,NWB-ARC-WBH-AR-RLS-PAT.02.038,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, wet area, non-slip",,By Space Type,3_1b6$iqPAYeElxRrmcCCR,59 W,Power Density,2700,"Toilet, Accessible, 6m2",PAT.07.104,0,Rooms,AROO,Rooms,PAT,8.341874220039612,Architecture,WBH-W-07.104,"Toilet, Accessible, 6m2",02,YES,SL_90_10,Room Spaces,1,0,New Construction,20.00%,Power Density,,Yes,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
2026-08-01 19:58:17,14663265,NWB-ARC-WBH-AR-MOD-0035.rvt : 23 : location Internal,NWB-ARC-WBH-AR-MOD-0035,15089659,fe0651bf-b346-4a8a-83af-edbd707efce3-00e63ffb,PAT.07.092,"Toilet, Staff, 3m2",LEVEL 07,New Construction,Pathology,PAT,,,,3.7 m²,7743,174.910873,423.531232,206.692913,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, water resistant, drop-in tiles, prefinished, 600 x 1200",,,0,-1,22.333333,15.06.2026,CLTI-014,,FLVY-009,,FLSK-010,WLFI-001,Staff Areas,,WBH.PAT.02.026,109080,21/07/2026,WCST,3,,Refer to AusHFG WCST,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, wet area, non-slip",,By Space Type,3_1b6$iqPAYeElxRrmcCCO,59 W,Power Density,2700,"Toilet, Staff, 3m2",PAT.07.092,0,Rooms,AROO,Rooms,PAT,3.6352349196927487,Architecture,WBH-W-07.092,"Toilet, Staff, 3m2",02,YES,SL_90_10,Room Spaces,1,0,New Construction,20.00%,Power Density,,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 07,0.0,AR Rooms
